timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2023-05-27T00:00:00.000Z";"2023-05-27T23:59:59.999Z";"2023-05-27T23:59:00.000Z";"2023-05-27T00:35:00.000Z";60.238033075;61.1825367572;60.0986593945;61.1825367572;29626489.133489963;880968434.3734183;"2023-05-27T23:59:59.999Z"
"2023-05-26T00:00:00.000Z";"2023-05-26T23:59:59.999Z";"2023-05-26T19:58:00.000Z";"2023-05-26T06:04:00.000Z";59.2114900616;60.9949291487;58.6040435062;60.2383788877;36043778.56719094;867975554.9814371;"2023-05-26T23:59:59.999Z"
"2023-05-25T00:00:00.000Z";"2023-05-25T23:59:59.999Z";"2023-05-25T07:04:00.000Z";"2023-05-25T01:31:00.000Z";59.4793669976;59.768294703;58.2245285132;59.2106473975;32500808.18285007;849977187.8119626;"2023-05-25T23:59:59.999Z"
"2023-05-24T00:00:00.000Z";"2023-05-24T23:59:59.999Z";"2023-05-24T00:02:00.000Z";"2023-05-24T15:11:00.000Z";60.7639253152;60.7729547398;58.0777162914;59.4872482248;31798998.902156364;855354710.0739094;"2023-05-24T23:59:59.999Z"
"2023-05-23T00:00:00.000Z";"2023-05-23T23:59:59.999Z";"2023-05-23T03:56:00.000Z";"2023-05-23T01:18:00.000Z";59.5235714869;61.2207118575;59.3641637053;60.7575888979;27353687.456874322;871377735.3502876;"2023-05-23T23:59:59.999Z"
"2023-05-22T00:00:00.000Z";"2023-05-22T23:59:59.999Z";"2023-05-22T21:37:00.000Z";"2023-05-22T01:22:00.000Z";59.0751288972;59.841241975;58.3356283379;59.5241824581;25145394.698106706;856030980.8947393;"2023-05-22T23:59:59.999Z"
"2023-05-21T00:00:00.000Z";"2023-05-21T23:59:59.999Z";"2023-05-21T01:15:00.000Z";"2023-05-21T21:25:00.000Z";60.295210737;60.4874772807;58.8163526489;59.0810246962;24340288.412635844;850943672.7473154;"2023-05-21T23:59:59.999Z"
"2023-05-20T00:00:00.000Z";"2023-05-20T23:59:59.999Z";"2023-05-20T00:01:00.000Z";"2023-05-20T07:31:00.000Z";60.41253955;60.4146657218;59.8317722763;60.2938001586;22743029.28640045;867798927.448073;"2023-05-20T23:59:59.999Z"
"2023-05-19T00:00:00.000Z";"2023-05-19T23:59:59.999Z";"2023-05-19T17:49:00.000Z";"2023-05-19T02:02:00.000Z";60.4337754192;60.5736960785;59.6808889448;60.4045447155;28337040.640790336;872958980.3773211;"2023-05-19T23:59:59.999Z"
"2023-05-18T00:00:00.000Z";"2023-05-18T23:59:59.999Z";"2023-05-18T08:14:00.000Z";"2023-05-18T18:19:00.000Z";59.8073460655;61.9441250265;59.8073460655;60.4367282931;52812968.261508785;864840387.6289297;"2023-05-18T23:59:59.999Z"
"2023-05-17T00:00:00.000Z";"2023-05-17T23:59:59.999Z";"2023-05-17T19:35:00.000Z";"2023-05-17T14:40:00.000Z";57.8301369231;59.8108754772;57.2902575014;59.8108754772;32652106.539355837;858672182.0813087;"2023-05-17T23:59:59.999Z"
"2023-05-16T00:00:00.000Z";"2023-05-16T23:59:59.999Z";"2023-05-16T08:26:00.000Z";"2023-05-16T01:38:00.000Z";57.7735249073;58.0136833185;57.0919133267;57.8372620331;28257472.423745133;831851506.6628189;"2023-05-16T23:59:59.999Z"
"2023-05-15T00:00:00.000Z";"2023-05-15T23:59:59.999Z";"2023-05-15T10:03:00.000Z";"2023-05-15T00:55:00.000Z";57.3611485374;59.267917726;56.7945558738;57.7736469005;36064675.98059152;833082341.1866602;"2023-05-15T23:59:59.999Z"
"2023-05-14T00:00:00.000Z";"2023-05-14T23:59:59.999Z";"2023-05-14T16:11:00.000Z";"2023-05-14T01:19:00.000Z";56.8660934161;57.891608794;56.5276097869;57.362989778;25583806.047508363;819216046.13065;"2023-05-14T23:59:59.999Z"
"2023-05-13T00:00:00.000Z";"2023-05-13T23:59:59.999Z";"2023-05-13T00:02:00.000Z";"2023-05-13T15:22:00.000Z";57.7564113854;57.7576603364;56.7077301789;56.8637441796;24157404.853064936;818164774.2029499;"2023-05-13T23:59:59.999Z"
"2023-05-12T00:00:00.000Z";"2023-05-12T23:59:59.999Z";"2023-05-12T23:56:00.000Z";"2023-05-12T06:31:00.000Z";57.1487571476;57.7918677246;55.414296026;57.7576881946;39358343.20321238;833281542.7581738;"2023-05-12T23:59:59.999Z"
"2023-05-11T00:00:00.000Z";"2023-05-11T23:59:59.999Z";"2023-05-11T00:04:00.000Z";"2023-05-11T18:22:00.000Z";58.9576896573;58.9739966716;56.0916788639;57.1519294453;36150069.269312166;817180990.5341958;"2023-05-11T23:59:59.999Z"
"2023-05-10T00:00:00.000Z";"2023-05-10T23:59:59.999Z";"2023-05-10T13:05:00.000Z";"2023-05-10T17:26:00.000Z";58.804134256;59.789991153;56.8901793643;58.9569659447;45094860.11844463;849818409.4063445;"2023-05-10T23:59:59.999Z"
"2023-05-09T00:00:00.000Z";"2023-05-09T23:59:59.999Z";"2023-05-09T13:14:00.000Z";"2023-05-09T16:07:00.000Z";58.7600577392;59.2297486638;58.3369686094;58.8117602729;32400456.80830503;843725496.6752536;"2023-05-09T23:59:59.999Z"
"2023-05-08T00:00:00.000Z";"2023-05-08T23:59:59.999Z";"2023-05-08T01:06:00.000Z";"2023-05-08T18:08:00.000Z";62.4594021569;62.7624392536;57.9322527212;58.7618232927;58803040.43316677;843812273.1892459;"2023-05-08T23:59:59.999Z"
"2023-05-07T00:00:00.000Z";"2023-05-07T23:59:59.999Z";"2023-05-07T14:56:00.000Z";"2023-05-07T23:56:00.000Z";62.369049483;62.655435662;62.369049483;62.4717517876;26379761.84392493;883345872.019167;"2023-05-07T23:59:59.999Z"
"2023-05-06T00:00:00.000Z";"2023-05-06T23:59:59.999Z";"2023-05-06T00:41:00.000Z";"2023-05-06T15:04:00.000Z";65.5455021772;66.0741045321;61.5999182181;62.3656902071;40674893.367130294;897230534.4545925;"2023-05-06T23:59:59.999Z"
"2023-05-05T00:00:00.000Z";"2023-05-05T23:59:59.999Z";"2023-05-05T16:23:00.000Z";"2023-05-05T12:35:00.000Z";64.2608651321;67.243995789;64.0511513567;65.5496249328;44838577.65615263;959042107.0839107;"2023-05-05T23:59:59.999Z"
"2023-05-04T00:00:00.000Z";"2023-05-04T23:59:59.999Z";"2023-05-04T02:07:00.000Z";"2023-05-04T19:24:00.000Z";64.7823819907;64.9076642348;63.9072563282;64.2575294621;30945961.08301564;920585764.1515297;"2023-05-04T23:59:59.999Z"
"2023-05-03T00:00:00.000Z";"2023-05-03T23:59:59.999Z";"2023-05-03T23:54:00.000Z";"2023-05-03T13:07:00.000Z";62.8372448623;64.7893224517;61.3176073366;64.7803558149;37260942.122490525;936819669.9876647;"2023-05-03T23:59:59.999Z"
"2023-05-02T00:00:00.000Z";"2023-05-02T23:59:59.999Z";"2023-05-02T19:40:00.000Z";"2023-05-02T14:10:00.000Z";62.8329056354;63.218695997;62.1622733653;62.8347425451;30441346.387895864;907361446.4470052;"2023-05-02T23:59:59.999Z"
"2023-05-01T00:00:00.000Z";"2023-05-01T23:59:59.999Z";"2023-05-01T00:51:00.000Z";"2023-05-01T19:21:00.000Z";64.0991459898;64.2634608706;61.9561527483;62.8337831986;35213297.15543373;899535888.5476934;"2023-05-01T23:59:59.999Z"
"2023-04-30T00:00:00.000Z";"2023-04-30T23:59:59.999Z";"2023-04-30T16:23:00.000Z";"2023-04-30T20:17:00.000Z";64.5539662334;65.144453603;63.8403423072;64.1066027722;29285202.134011332;911630311.1549923;"2023-04-30T23:59:59.999Z"
"2023-04-29T00:00:00.000Z";"2023-04-29T23:59:59.999Z";"2023-04-29T14:43:00.000Z";"2023-04-29T23:19:00.000Z";64.8210269514;65.3326671259;64.3334205874;64.5544692975;24606439.144056108;927736837.5346761;"2023-04-29T23:59:59.999Z"
"2023-04-28T00:00:00.000Z";"2023-04-28T23:59:59.999Z";"2023-04-28T22:52:00.000Z";"2023-04-28T15:16:00.000Z";64.7393070148;64.8753994752;63.7370431649;64.8197951143;31512688.82428761;939561587.9553714;"2023-04-28T23:59:59.999Z"
"2023-04-27T00:00:00.000Z";"2023-04-27T23:59:59.999Z";"2023-04-27T18:47:00.000Z";"2023-04-27T12:40:00.000Z";62.8438879001;65.2736006234;62.5516754573;64.7348908434;42901100.60884;929098260.8735889;"2023-04-27T23:59:59.999Z"
"2023-04-26T00:00:00.000Z";"2023-04-26T23:59:59.999Z";"2023-04-26T14:13:00.000Z";"2023-04-26T20:04:00.000Z";64.8720138026;67.1601287708;60.6939397872;62.8497274201;64820444.5321435;908593396.296789;"2023-04-26T23:59:59.999Z"
"2023-04-25T00:00:00.000Z";"2023-04-25T23:59:59.999Z";"2023-04-25T22:07:00.000Z";"2023-04-25T16:17:00.000Z";63.1731408029;64.965579253;62.4324924526;64.8686598818;35590230.84568613;925349985.2994219;"2023-04-25T23:59:59.999Z"
"2023-04-24T00:00:00.000Z";"2023-04-24T23:59:59.999Z";"2023-04-24T01:22:00.000Z";"2023-04-24T17:04:00.000Z";63.9339494656;64.9048473618;61.9185154863;63.1800896442;35423056.426703334;913119871.8674082;"2023-04-24T23:59:59.999Z"
"2023-04-23T00:00:00.000Z";"2023-04-23T23:59:59.999Z";"2023-04-23T12:34:00.000Z";"2023-04-23T18:52:00.000Z";63.8126053448;63.9317883694;61.9327555664;63.9317883694;32956324.383448265;909796231.6507784;"2023-04-23T23:59:59.999Z"
"2023-04-22T00:00:00.000Z";"2023-04-22T23:59:59.999Z";"2023-04-22T23:11:00.000Z";"2023-04-22T01:19:00.000Z";62.2811171734;63.8961353405;61.9579052321;63.8147545803;32274267.283466913;916765789.375501;"2023-04-22T23:59:59.999Z"
"2023-04-21T00:00:00.000Z";"2023-04-21T23:59:59.999Z";"2023-04-21T04:23:00.000Z";"2023-04-21T20:07:00.000Z";66.021008663;66.8184006576;62.2792589942;62.2792589942;50356466.59413482;905174233.0238353;"2023-04-21T23:59:59.999Z"
"2023-04-20T00:00:00.000Z";"2023-04-20T23:59:59.999Z";"2023-04-20T04:53:00.000Z";"2023-04-20T20:19:00.000Z";67.5940852119;68.4075405001;65.5513409473;66.0182950713;52639555.16480662;931783124.0804563;"2023-04-20T23:59:59.999Z"
"2023-04-19T00:00:00.000Z";"2023-04-19T23:59:59.999Z";"2023-04-19T00:21:00.000Z";"2023-04-19T23:26:00.000Z";74.6076320592;74.7088380191;66.9435627163;67.5985845847;82004458.4609346;950658883.8296323;"2023-04-19T23:59:59.999Z"
"2023-04-18T00:00:00.000Z";"2023-04-18T23:59:59.999Z";"2023-04-18T12:35:00.000Z";"2023-04-18T01:29:00.000Z";74.1744832815;76.7450899758;73.1798513162;74.6093846279;60938294.515552424;1056341681.254611;"2023-04-18T23:59:59.999Z"
"2023-04-17T00:00:00.000Z";"2023-04-17T23:59:59.999Z";"2023-04-17T02:57:00.000Z";"2023-04-17T15:41:00.000Z";75.8882323773;76.5331604635;73.768843089;74.1661969672;64760654.02607042;1039539340.6115649;"2023-04-17T23:59:59.999Z"
"2023-04-16T00:00:00.000Z";"2023-04-16T23:59:59.999Z";"2023-04-16T22:04:00.000Z";"2023-04-16T13:58:00.000Z";74.4648357522;76.0592261796;73.2321933136;75.8923682478;53785337.19699119;1058202425.2856961;"2023-04-16T23:59:59.999Z"
"2023-04-15T00:00:00.000Z";"2023-04-15T23:59:59.999Z";"2023-04-15T15:44:00.000Z";"2023-04-15T06:38:00.000Z";74.4366473256;75.5220996994;73.2085467231;74.4784650979;54052040.62541834;1049544957.4034059;"2023-04-15T23:59:59.999Z"
"2023-04-14T00:00:00.000Z";"2023-04-14T23:59:59.999Z";"2023-04-14T01:52:00.000Z";"2023-04-14T16:52:00.000Z";73.4650145246;75.7141967932;73.2357373065;74.4387807907;76201603.55461451;1053973591.0209396;"2023-04-14T23:59:59.999Z"
"2023-04-13T00:00:00.000Z";"2023-04-13T23:59:59.999Z";"2023-04-13T18:05:00.000Z";"2023-04-13T07:01:00.000Z";71.7904665223;73.857200773;70.2646708124;73.4625139813;76625133.78186253;1040456668.4626838;"2023-04-13T23:59:59.999Z"
"2023-04-12T00:00:00.000Z";"2023-04-12T23:59:59.999Z";"2023-04-12T14:52:00.000Z";"2023-04-12T03:44:00.000Z";72.4852656524;72.4852656524;69.4160330238;71.7834491812;56625521.25002232;1019168869.6106;"2023-04-12T23:59:59.999Z"
"2023-04-11T00:00:00.000Z";"2023-04-11T23:59:59.999Z";"2023-04-11T08:07:00.000Z";"2023-04-11T01:26:00.000Z";72.1297411234;73.6644114791;71.922458915;72.4865464517;52853646.14856752;1025946163.7077088;"2023-04-11T23:59:59.999Z"
"2023-04-10T00:00:00.000Z";"2023-04-10T23:59:59.999Z";"2023-04-10T23:40:00.000Z";"2023-04-10T14:24:00.000Z";69.9500129113;72.2084112604;69.4270224653;72.1285637921;42563913.1142923;1012486520.5640943;"2023-04-10T23:59:59.999Z"
"2023-04-09T00:00:00.000Z";"2023-04-09T23:59:59.999Z";"2023-04-09T02:21:00.000Z";"2023-04-09T10:07:00.000Z";69.4414870032;70.3906652394;68.1746074804;69.9506351398;37348122.360738404;978527113.3854996;"2023-04-09T23:59:59.999Z"
"2023-04-08T00:00:00.000Z";"2023-04-08T23:59:59.999Z";"2023-04-08T08:31:00.000Z";"2023-04-08T22:36:00.000Z";71.2590460673;71.705346677;69.2700805637;69.4340587845;35431923.49581401;978390486.0017422;"2023-04-08T23:59:59.999Z"
"2023-04-07T00:00:00.000Z";"2023-04-07T23:59:59.999Z";"2023-04-07T04:49:00.000Z";"2023-04-07T22:25:00.000Z";73.6722442387;74.0109224991;70.6433061858;71.2641990898;53036981.712716974;1011369578.9289254;"2023-04-07T23:59:59.999Z"
"2023-04-06T00:00:00.000Z";"2023-04-06T23:59:59.999Z";"2023-04-06T15:25:00.000Z";"2023-04-06T10:53:00.000Z";71.8153860674;74.0752259038;71.1827464904;73.6705638579;72340119.51900445;1039838433.9139779;"2023-04-06T23:59:59.999Z"
"2023-04-05T00:00:00.000Z";"2023-04-05T23:59:59.999Z";"2023-04-05T06:05:00.000Z";"2023-04-05T00:17:00.000Z";69.7200236422;72.3097547929;69.3988435472;71.822298981;55451037.601481296;1007181782.8006692;"2023-04-05T23:59:59.999Z"
"2023-04-04T00:00:00.000Z";"2023-04-04T23:59:59.999Z";"2023-04-04T20:58:00.000Z";"2023-04-04T05:02:00.000Z";67.5750377071;70.1253754026;67.1007374539;69.7240502288;50615167.704520956;987210564.4015363;"2023-04-04T23:59:59.999Z"
"2023-04-03T00:00:00.000Z";"2023-04-03T23:59:59.999Z";"2023-04-03T09:19:00.000Z";"2023-04-03T01:52:00.000Z";67.629885921;68.968727734;65.8108179875;67.5777323888;58900731.82557075;961540468.1010835;"2023-04-03T23:59:59.999Z"
"2023-04-02T00:00:00.000Z";"2023-04-02T23:59:59.999Z";"2023-04-02T07:15:00.000Z";"2023-04-02T19:46:00.000Z";68.2678865898;68.6970879272;66.3373222659;67.6281406648;37631300.09879469;947434506.4360672;"2023-04-02T23:59:59.999Z"
"2023-04-01T00:00:00.000Z";"2023-04-01T23:59:59.999Z";"2023-04-01T02:10:00.000Z";"2023-04-01T07:19:00.000Z";68.2638487516;68.758420657;67.7055243343;68.2686801481;39150834.17683268;962123656.5564922;"2023-04-01T23:59:59.999Z"
"2023-03-31T00:00:00.000Z";"2023-03-31T23:59:59.999Z";"2023-03-31T22:30:00.000Z";"2023-03-31T12:29:00.000Z";65.4064076214;68.4119002286;65.1227011724;68.2765029892;65526819.84494727;958973389.3477757;"2023-03-31T23:59:59.999Z"
"2023-03-30T00:00:00.000Z";"2023-03-30T23:59:59.999Z";"2023-03-30T02:43:00.000Z";"2023-03-30T18:12:00.000Z";67.1795716565;68.4575384675;64.537026119;65.4007571523;52250191.70014148;926949914.9608968;"2023-03-30T23:59:59.999Z"
"2023-03-29T00:00:00.000Z";"2023-03-29T23:59:59.999Z";"2023-03-29T10:32:00.000Z";"2023-03-29T00:19:00.000Z";65.1993949054;67.6206667894;65.0947297446;67.1733411823;50424652.22899854;946992721.3700621;"2023-03-29T23:59:59.999Z"
"2023-03-28T00:00:00.000Z";"2023-03-28T23:59:59.999Z";"2023-03-28T19:55:00.000Z";"2023-03-28T04:15:00.000Z";64.5553936506;65.8170195578;63.7272474978;65.2063031988;49685291.08896054;921764995.1493608;"2023-03-28T23:59:59.999Z"
"2023-03-27T00:00:00.000Z";"2023-03-27T23:59:59.999Z";"2023-03-27T04:28:00.000Z";"2023-03-27T15:13:00.000Z";67.6638522726;68.3050158673;63.6336255654;64.5644267994;57838890.3241385;912329922.7009048;"2023-03-27T23:59:59.999Z"
"2023-03-26T00:00:00.000Z";"2023-03-26T23:59:59.999Z";"2023-03-26T14:01:00.000Z";"2023-03-26T00:32:00.000Z";66.2389364874;68.0366288932;65.948364327;67.6624234679;49417143.00439083;953696727.4238932;"2023-03-26T23:59:59.999Z"
"2023-03-25T00:00:00.000Z";"2023-03-25T23:59:59.999Z";"2023-03-25T02:41:00.000Z";"2023-03-25T20:04:00.000Z";67.820694202;68.2133038991;65.2892720527;66.2347671391;49355226.36651633;933459328.8270848;"2023-03-25T23:59:59.999Z"
"2023-03-24T00:00:00.000Z";"2023-03-24T23:59:59.999Z";"2023-03-24T00:11:00.000Z";"2023-03-24T21:37:00.000Z";71.306694655;71.4029766461;67.3394216649;67.8202121505;65894919.04386511;950659410.9869101;"2023-03-24T23:59:59.999Z"
"2023-03-23T00:00:00.000Z";"2023-03-23T23:59:59.999Z";"2023-03-23T15:57:00.000Z";"2023-03-23T02:01:00.000Z";69.2881258594;73.8086108494;68.5663958859;71.3104216107;77588074.38081428;1001827209.4872252;"2023-03-23T23:59:59.999Z"
"2023-03-22T00:00:00.000Z";"2023-03-22T23:59:59.999Z";"2023-03-22T15:27:00.000Z";"2023-03-22T20:01:00.000Z";73.3844426652;73.43477711;67.5042155536;69.2939295959;67294163.09823263;985255227.6320899;"2023-03-22T23:59:59.999Z"
"2023-03-21T00:00:00.000Z";"2023-03-21T23:59:59.999Z";"2023-03-21T14:04:00.000Z";"2023-03-21T07:17:00.000Z";71.0633522373;73.6378700307;69.8523880976;73.3674890602;63210886.935302965;1039234326.8932643;"2023-03-21T23:59:59.999Z"
"2023-03-20T00:00:00.000Z";"2023-03-20T23:59:59.999Z";"2023-03-20T02:35:00.000Z";"2023-03-20T23:55:00.000Z";74.5255748813;75.069842991;70.9509776729;71.0545217087;64399180.40185894;1004949683.9260052;"2023-03-20T23:59:59.999Z"
"2023-03-19T00:00:00.000Z";"2023-03-19T23:59:59.999Z";"2023-03-19T16:58:00.000Z";"2023-03-19T00:00:00.000Z";72.2033040931;75.7816858952;72.2033040931;74.5274039386;58783468.39414239;1041090805.80751;"2023-03-19T23:59:59.999Z"
"2023-03-18T00:00:00.000Z";"2023-03-18T23:59:59.999Z";"2023-03-18T14:32:00.000Z";"2023-03-18T23:53:00.000Z";75.0183353166;75.9675937357;72.072760463;72.1944025385;73480139.12003078;1019663155.0267508;"2023-03-18T23:59:59.999Z"
"2023-03-17T00:00:00.000Z";"2023-03-17T23:59:59.999Z";"2023-03-17T23:59:00.000Z";"2023-03-17T01:11:00.000Z";70.7234501608;75.0133395097;69.7493980598;75.0133395097;72461760.40848659;1070964338.5653147;"2023-03-17T23:59:59.999Z"
"2023-03-16T00:00:00.000Z";"2023-03-16T23:59:59.999Z";"2023-03-16T19:28:00.000Z";"2023-03-16T01:20:00.000Z";69.9680715832;71.2206712413;69.4738611992;70.7224924777;55681765.42970456;999719586.3922384;"2023-03-16T23:59:59.999Z"
"2023-03-15T00:00:00.000Z";"2023-03-15T23:59:59.999Z";"2023-03-15T05:26:00.000Z";"2023-03-15T17:01:00.000Z";73.9689747967;75.1203262646;68.3250900224;69.9436583972;85834377.38946806;972404240.6190947;"2023-03-15T23:59:59.999Z"
"2023-03-14T00:00:00.000Z";"2023-03-14T23:59:59.999Z";"2023-03-14T16:16:00.000Z";"2023-03-14T08:16:00.000Z";71.0103136621;76.0198755016;69.8995716688;73.9596412463;107718139.26324122;1042684132.7583067;"2023-03-14T23:59:59.999Z"
"2023-03-13T00:00:00.000Z";"2023-03-13T23:59:59.999Z";"2023-03-13T15:33:00.000Z";"2023-03-13T12:50:00.000Z";68.3229874965;72.0390868093;66.5673492651;71.0097334081;87482056.4828054;1004642804.521731;"2023-03-13T23:59:59.999Z"
"2023-03-12T00:00:00.000Z";"2023-03-12T23:59:59.999Z";"2023-03-12T23:58:00.000Z";"2023-03-12T15:47:00.000Z";63.2905282303;68.3153866301;62.5780055406;68.3151636372;65361633.16411403;965946212.1744082;"2023-03-12T23:59:59.999Z"
"2023-03-11T00:00:00.000Z";"2023-03-11T23:59:59.999Z";"2023-03-11T02:07:00.000Z";"2023-03-11T16:10:00.000Z";64.1382251077;66.437103347;60.8740186796;63.2990448405;82626699.17383058;891247941.8661482;"2023-03-11T23:59:59.999Z"
"2023-03-10T00:00:00.000Z";"2023-03-10T23:59:59.999Z";"2023-03-10T00:00:00.000Z";"2023-03-10T10:43:00.000Z";64.8832036004;64.8832036004;61.3497527699;64.135957837;69494902.93597074;909895717.611221;"2023-03-10T23:59:59.999Z"
"2023-03-09T00:00:00.000Z";"2023-03-09T23:59:59.999Z";"2023-03-09T14:20:00.000Z";"2023-03-09T21:01:00.000Z";67.8767241524;69.8753917465;63.8527930337;64.8796581924;70766220.97810273;917564457.7066706;"2023-03-09T23:59:59.999Z"
"2023-03-08T00:00:00.000Z";"2023-03-08T23:59:59.999Z";"2023-03-08T00:14:00.000Z";"2023-03-08T22:58:00.000Z";71.2891657545;71.4631232593;67.8185667014;67.880575544;56039553.55640677;956722648.1396834;"2023-03-08T23:59:59.999Z"
"2023-03-07T00:00:00.000Z";"2023-03-07T23:59:59.999Z";"2023-03-07T03:07:00.000Z";"2023-03-07T22:15:00.000Z";71.7680168695;72.6658021931;70.0903462991;71.2860612424;56045428.726532735;991655806.574319;"2023-03-07T23:59:59.999Z"
"2023-03-06T00:00:00.000Z";"2023-03-06T23:59:59.999Z";"2023-03-06T19:16:00.000Z";"2023-03-06T05:34:00.000Z";70.6645528838;72.471780801;69.8625082479;71.7739817939;47980673.03799806;1017306658.4276967;"2023-03-06T23:59:59.999Z"
"2023-03-05T00:00:00.000Z";"2023-03-05T23:59:59.999Z";"2023-03-05T10:29:00.000Z";"2023-03-05T23:22:00.000Z";70.8085662076;72.345437755;70.5045248002;70.6658646385;42689922.175981015;994438812.8985909;"2023-03-05T23:59:59.999Z"
"2023-03-04T00:00:00.000Z";"2023-03-04T23:59:59.999Z";"2023-03-04T00:46:00.000Z";"2023-03-04T21:47:00.000Z";72.2123039851;72.6599407931;69.7403984685;70.8125244599;43594312.13167926;997974544.3357701;"2023-03-04T23:59:59.999Z"
"2023-03-03T00:00:00.000Z";"2023-03-03T23:59:59.999Z";"2023-03-03T00:04:00.000Z";"2023-03-03T02:04:00.000Z";75.3284766609;75.3701954468;69.43818202;72.212547899;68792919.80194427;1021845620.0524093;"2023-03-03T23:59:59.999Z"
"2023-03-02T00:00:00.000Z";"2023-03-02T23:59:59.999Z";"2023-03-02T00:24:00.000Z";"2023-03-02T14:48:00.000Z";77.638677023;77.7515358572;74.1811478921;75.3198946361;56429497.06163548;1054505804.6128227;"2023-03-02T23:59:59.999Z"
"2023-03-01T00:00:00.000Z";"2023-03-01T23:59:59.999Z";"2023-03-01T16:01:00.000Z";"2023-03-01T00:57:00.000Z";73.3322042085;77.728296444;73.0654114769;77.6348202372;76466602.60438503;1103640488.8782961;"2023-03-01T23:59:59.999Z"
"2023-02-28T00:00:00.000Z";"2023-02-28T23:59:59.999Z";"2023-02-28T00:00:00.000Z";"2023-02-28T21:49:00.000Z";75.6596906962;75.6596906962;72.9059442942;73.3264585404;59935360.968101226;1030202518.8559743;"2023-02-28T23:59:59.999Z"
"2023-02-27T00:00:00.000Z";"2023-02-27T23:59:59.999Z";"2023-02-27T15:16:00.000Z";"2023-02-27T20:25:00.000Z";77.8534727786;78.6718747526;75.1201884878;75.6581243704;55810780.86751716;1071925317.6814207;"2023-02-27T23:59:59.999Z"
"2023-02-26T00:00:00.000Z";"2023-02-26T23:59:59.999Z";"2023-02-26T21:21:00.000Z";"2023-02-26T00:34:00.000Z";75.6099275988;77.9770389533;75.4399735716;77.8616951292;48814652.61214165;1095346537.9996886;"2023-02-26T23:59:59.999Z"
"2023-02-25T00:00:00.000Z";"2023-02-25T23:59:59.999Z";"2023-02-25T02:23:00.000Z";"2023-02-25T21:22:00.000Z";77.0004114463;78.1681098708;73.4546189628;75.6161005708;72708107.82582779;1064443057.3638756;"2023-02-25T23:59:59.999Z"
"2023-02-24T00:00:00.000Z";"2023-02-24T23:59:59.999Z";"2023-02-24T09:05:00.000Z";"2023-02-24T22:46:00.000Z";80.723686739;81.7601287752;75.9613817901;76.9888864145;89100516.40767604;1083703066.094834;"2023-02-24T23:59:59.999Z"
"2023-02-23T00:00:00.000Z";"2023-02-23T23:59:59.999Z";"2023-02-23T09:19:00.000Z";"2023-02-23T18:08:00.000Z";80.2105694578;82.4824336603;79.6287808986;80.7193220344;69159917.45444764;1136736994.6344419;"2023-02-23T23:59:59.999Z"
"2023-02-22T00:00:00.000Z";"2023-02-22T23:59:59.999Z";"2023-02-22T00:17:00.000Z";"2023-02-22T16:56:00.000Z";82.2401942865;82.3237667711;77.4885908194;80.2197384833;77527081.28961876;1125680636.5491505;"2023-02-22T23:59:59.999Z"
"2023-02-21T00:00:00.000Z";"2023-02-21T23:59:59.999Z";"2023-02-21T02:40:00.000Z";"2023-02-21T21:29:00.000Z";86.0396890366;86.7137055712;81.1539955234;82.2131327111;96909495.51548296;1155288693.1236858;"2023-02-21T23:59:59.999Z"
"2023-02-20T00:00:00.000Z";"2023-02-20T23:59:59.999Z";"2023-02-20T20:05:00.000Z";"2023-02-20T01:19:00.000Z";84.5201199116;86.6811185149;82.086439692;86.0243718718;93848906.06731471;1212170251.61879;"2023-02-20T23:59:59.999Z"
"2023-02-19T00:00:00.000Z";"2023-02-19T23:59:59.999Z";"2023-02-19T14:13:00.000Z";"2023-02-19T10:37:00.000Z";84.9976487392;88.7107578928;83.3931457788;84.4687145945;128759973.6739743;1186829396.347883;"2023-02-19T23:59:59.999Z"
"2023-02-18T00:00:00.000Z";"2023-02-18T23:59:59.999Z";"2023-02-18T23:58:00.000Z";"2023-02-18T00:01:00.000Z";80.7114401845;85.0097585192;80.667660281;85.0002343784;97032481.63787135;1197927240.0037425;"2023-02-18T23:59:59.999Z"
"2023-02-17T00:00:00.000Z";"2023-02-17T23:59:59.999Z";"2023-02-17T20:38:00.000Z";"2023-02-17T00:04:00.000Z";78.8321850194;82.3836154995;78.474971478;80.727415481;102914332.75177385;1143136201.5022295;"2023-02-17T23:59:59.999Z"
"2023-02-16T00:00:00.000Z";"2023-02-16T23:59:59.999Z";"2023-02-16T02:52:00.000Z";"2023-02-16T23:55:00.000Z";83.559585868;84.2418340059;78.6999117064;78.7907115762;123313040.21737719;1107714793.3374178;"2023-02-16T23:59:59.999Z"
"2023-02-15T00:00:00.000Z";"2023-02-15T23:59:59.999Z";"2023-02-15T23:55:00.000Z";"2023-02-15T01:22:00.000Z";77.36586064;83.5919768731;76.6894512741;83.5548933061;109857175.36925435;1172732015.0298514;"2023-02-15T23:59:59.999Z"
"2023-02-14T00:00:00.000Z";"2023-02-14T23:59:59.999Z";"2023-02-14T15:01:00.000Z";"2023-02-14T09:04:00.000Z";76.7872857793;77.5308185918;74.466642967;77.3736761649;144222349.43942675;1090911548.1632264;"2023-02-14T23:59:59.999Z"
