Date,Open,High,Low,Close,Adj Close,Volume
2021-09-13,10.059883,10.196909,8.536348,9.377747,9.377747,381863946
2021-09-14,9.380801,11.162543,9.317650,11.162543,11.162543,465974460
2021-09-15,11.174973,13.133684,10.704313,12.845547,12.845547,782856188
2021-09-16,12.841928,13.700144,12.219862,12.711962,12.711962,979642862
2021-09-17,12.680848,12.952284,10.523095,10.667468,10.667468,1047279296
2021-09-18,10.663492,11.326265,10.331667,10.825958,10.825958,546849086
2021-09-19,10.815809,10.840566,10.079804,10.248630,10.248630,291098281
2021-09-20,10.270805,10.285873,8.517032,8.715104,8.715104,455349207
2021-09-21,8.791823,9.261104,7.676718,7.867738,7.867738,385617827
2021-09-22,7.856552,9.063351,7.748209,8.987136,8.987136,314930119
2021-09-23,8.997432,9.240469,8.652515,9.045934,9.045934,304609800
2021-09-24,9.064010,9.066534,7.642203,8.256702,8.256702,347195775
2021-09-25,8.267316,8.378651,7.751005,8.118430,8.118430,237524693
2021-09-26,8.123999,9.869054,7.274055,9.729184,9.729184,879492060
2021-09-27,9.758121,10.184552,8.532456,8.557836,8.557836,534286793
2021-09-28,8.562911,8.900334,8.248218,8.276246,8.276246,431339066
2021-09-29,8.295456,8.646857,7.967003,8.199685,8.199685,313990531
2021-09-30,8.202538,8.783951,8.154130,8.760759,8.760759,277511984
2021-10-01,8.771408,9.457162,8.693090,9.338419,9.338419,285272723
2021-10-02,9.334934,9.746522,9.065398,9.409627,9.409627,198148623
2021-10-03,9.404869,9.644332,9.202911,9.318943,9.318943,162461096
2021-10-04,9.324771,9.324771,8.674489,8.918424,8.918424,199877567
2021-10-05,8.914968,9.315698,8.856998,9.304579,9.304579,212455183
2021-10-06,9.356584,9.466360,8.580154,9.124281,9.124281,301644158
2021-10-07,9.116432,9.600555,8.867009,9.313387,9.313387,235633241
2021-10-08,9.326133,9.943509,9.232543,9.287498,9.287498,239898156
2021-10-09,9.258665,9.479973,9.146838,9.428668,9.428668,110304269
2021-10-10,9.462602,9.605261,8.825421,8.886030,8.886030,160997465
2021-10-11,8.875364,9.372695,8.667855,8.958594,8.958594,181403782
2021-10-12,8.954406,8.954406,8.380428,8.717609,8.717609,175459205
2021-10-13,8.711131,9.205254,8.427816,8.926914,8.926914,305210018
2021-10-14,8.863634,9.327094,8.712177,9.246570,9.246570,232000644
2021-10-15,9.281868,9.762310,8.964865,9.532003,9.532003,270120912
2021-10-16,9.550457,10.231542,9.385070,9.813790,9.813790,301732735
2021-10-17,9.815975,10.158556,9.256508,9.632720,9.632720,217456982
2021-10-18,9.604061,9.772931,9.222858,9.293702,9.293702,142482041
2021-10-19,9.305929,9.468558,9.019565,9.220024,9.220024,150374323
2021-10-20,9.213407,9.944304,9.008085,9.879667,9.879667,219907516
2021-10-21,9.894722,10.062061,9.285822,9.372953,9.372953,248034556
2021-10-22,9.372941,9.759808,9.129120,9.175118,9.175118,158758776
2021-10-23,9.175208,9.483442,9.043819,9.456758,9.456758,149020879
2021-10-24,9.447245,9.570273,8.791213,9.057602,9.057602,196116575
2021-10-25,9.052864,9.280835,9.004948,9.267820,9.267820,139416053
2021-10-26,9.265508,10.471084,9.257100,9.804783,9.804783,468954001
2021-10-27,9.805393,10.515947,8.754101,8.754101,8.754101,424159672
2021-10-28,8.745577,9.482179,8.733485,9.401078,9.401078,271039885
2021-10-29,9.399875,10.193685,9.327357,9.883872,9.883872,234635192
2021-10-30,9.885632,9.913289,9.377040,9.582078,9.582078,143730190
2021-10-31,9.592047,9.754806,9.173525,9.384205,9.384205,190700910
2021-11-01,9.387215,11.287372,9.147517,11.000000,11.000000,686928287
2021-11-02,11.008180,11.041924,10.437248,10.460944,10.460944,295315038
2021-11-03,10.464731,11.566162,10.284851,11.566162,11.566162,458656572
2021-11-04,11.564092,11.564092,10.465033,11.234856,11.234856,329847907
2021-11-05,11.230706,11.439179,10.519669,10.544139,10.544139,199683658
2021-11-06,10.514739,10.580193,9.823307,10.247139,10.247139,229996324
2021-11-07,10.267201,10.617243,10.012528,10.454896,10.454896,194851167
2021-11-08,10.464312,10.661023,10.345159,10.626421,10.626421,169172530
2021-11-09,10.621880,10.735801,10.325934,10.326826,10.326826,203918801
2021-11-10,10.319870,10.635864,9.232882,9.673898,9.673898,361522367
2021-11-11,9.679253,9.953665,9.526652,9.774017,9.774017,160568295
2021-11-12,9.741374,9.954805,9.229486,9.582742,9.582742,159627293
2021-11-13,9.594691,9.802933,9.350490,9.788341,9.788341,117293240
2021-11-14,9.778950,9.872828,9.416016,9.657132,9.657132,91752280
2021-11-15,9.661217,9.794909,9.087731,9.087731,9.087731,163763400
2021-11-16,9.111524,9.111524,8.085238,8.543828,8.543828,279212219
2021-11-17,8.538483,8.917646,8.473294,8.606028,8.606028,183572652
2021-11-18,8.607758,8.951702,7.595404,7.736045,7.736045,327684205
2021-11-19,7.728751,8.258063,7.619201,7.991661,7.991661,189900086
2021-11-20,7.982624,8.180765,7.716115,8.011014,8.011014,173829570
2021-11-21,8.015891,8.118115,7.701522,7.765582,7.765582,178346983
2021-11-22,7.767377,7.768156,7.241364,7.316021,7.316021,229384636
2021-11-23,7.324890,7.686194,7.243686,7.438422,7.438422,199717427
2021-11-24,7.441177,7.539583,6.999042,7.311110,7.311110,202441986
2021-11-25,7.107947,7.481615,6.835621,7.177080,7.177080,183444297
2021-11-26,7.309214,7.503713,6.082179,6.179514,6.179514,385219853
2021-11-27,6.200420,6.482952,6.152657,6.236041,6.236041,147570937
2021-11-28,6.240508,7.107601,5.901463,7.016843,7.016843,365492315
2021-11-29,7.033472,7.227023,6.603206,6.621721,6.621721,295426678
2021-11-30,6.614129,7.075537,6.377508,7.070662,7.070662,260379013
2021-12-01,7.080076,7.224106,6.645210,6.680053,6.680053,216456250
2021-12-02,6.675729,6.712589,6.355163,6.518788,6.518788,177727272
2021-12-03,6.524484,6.619888,5.864605,6.039517,6.039517,171789694
2021-12-04,6.059147,6.076543,3.894305,5.155116,5.155116,492244761
2021-12-05,5.149802,5.281140,4.497255,4.672536,4.672536,192681746
2021-12-06,4.671665,5.719080,4.258974,5.580719,5.580719,416807207
2021-12-07,5.602029,5.694153,5.140725,5.212320,5.212320,273534806
2021-12-08,5.209868,6.066772,4.997390,5.821388,5.821388,401530990
2021-12-09,5.818616,5.834074,4.803444,4.887374,4.887374,237184655
2021-12-10,4.886560,5.037257,4.480853,4.500689,4.500689,191608852
2021-12-11,4.506018,5.101463,4.447470,5.062586,5.062586,235738482
2021-12-12,5.056070,5.060051,4.727844,4.935506,4.935506,115196556
2021-12-13,4.940393,5.594753,4.679716,4.992063,4.992063,677141085
2021-12-14,4.998238,5.224080,4.772982,5.093508,5.093508,354003858
2021-12-15,5.098946,5.392760,4.998231,5.256526,5.256526,310611571
2021-12-16,5.270959,5.484014,4.988644,5.021819,5.021819,197533004
2021-12-17,5.024435,5.150286,4.770905,4.910624,4.910624,179950059
2021-12-18,4.911516,5.214921,4.852652,4.985675,4.985675,210612917
2021-12-19,4.986799,5.012542,4.725996,4.736351,4.736351,144333905
2021-12-20,4.737518,4.901205,4.505276,4.833655,4.833655,136977905
2021-12-21,4.832316,5.179068,4.733522,5.179068,5.179068,179376345
2021-12-22,5.167787,5.746385,4.973744,5.625301,5.625301,317797065
2021-12-23,5.627415,6.601144,5.492549,6.423266,6.423266,622966974
2021-12-24,6.452293,7.057898,6.251764,7.023704,7.023704,556721661
2021-12-25,7.035448,7.165229,6.388992,6.698675,6.698675,351188871
2021-12-26,6.720443,7.041521,6.328048,7.004134,7.004134,324293541
2021-12-27,7.002293,8.419073,6.741172,8.076317,8.076317,688120423
2021-12-28,8.066926,8.619885,7.454838,8.004245,8.004245,1135532260
2021-12-29,8.013616,8.744884,7.786980,8.094330,8.094330,768423520
2021-12-30,8.143798,9.378015,7.749050,9.052807,9.052807,762012235
2021-12-31,9.057685,9.160833,8.242690,8.305491,8.305491,517998608
2022-01-01,8.306154,8.335618,7.978988,8.029230,8.029230,302068312
2022-01-02,8.028010,8.218701,7.784190,7.882504,7.882504,285645513
2022-01-03,7.882542,8.305277,7.501723,7.529511,7.529511,366177408
2022-01-04,7.529780,7.748937,7.101356,7.144580,7.144580,521158974
2022-01-05,7.145444,7.940967,6.528366,6.790662,6.790662,595588176
2022-01-06,6.789781,6.909235,6.321978,6.604411,6.604411,330304985
2022-01-07,6.602087,6.605948,5.737745,6.297855,6.297855,473033337
2022-01-08,6.297746,6.394254,5.579347,5.799505,5.799505,267782992
2022-01-09,5.799335,6.323022,5.764049,6.103545,6.103545,239113276
2022-01-10,6.103865,6.299485,5.576245,5.810940,5.810940,292583010
2022-01-11,5.809679,6.234232,5.739254,6.132338,6.132338,224847213
2022-01-12,6.133664,6.372286,6.130775,6.222351,6.222351,283187998
2022-01-13,6.221692,6.566052,6.018695,6.137533,6.137533,339749610
2022-01-14,6.137911,6.387147,5.902889,6.151870,6.151870,236418782
2022-01-15,6.152475,6.307815,6.130717,6.163741,6.163741,138688661
2022-01-16,6.163076,6.198727,6.019274,6.102523,6.102523,132792345
2022-01-17,6.102832,6.113500,5.561074,5.645554,5.645554,177282650
2022-01-18,5.645830,5.742916,5.334280,5.489905,5.489905,158471800
2022-01-19,5.489724,5.509347,5.227465,5.328098,5.328098,175840055
2022-01-20,5.328441,5.798294,5.125419,5.125709,5.125709,160240220
2022-01-21,5.127422,5.226145,4.274443,4.338074,4.338074,321056173
2022-01-22,4.341585,4.474663,3.592447,3.868686,3.868686,361442011
2022-01-23,3.871402,4.185320,3.813532,4.104298,4.104298,218695266
2022-01-24,4.104461,4.104461,3.384753,3.883974,3.883974,271693775
2022-01-25,3.884303,4.112449,3.786455,4.021169,4.021169,171453293
2022-01-26,4.020303,4.213917,3.676578,3.794668,3.794668,280042637
2022-01-27,3.793066,3.812289,3.472476,3.640805,3.640805,210703964
2022-01-28,3.639171,3.765488,3.547774,3.736675,3.736675,156373216
2022-01-29,3.736516,3.862839,3.700663,3.743638,3.743638,128730856
2022-01-30,3.746307,3.875018,3.603668,3.669861,3.669861,114988903
2022-01-31,3.669916,3.832980,3.483271,3.768417,3.768417,137576100
2022-02-01,3.768071,3.981666,3.749692,3.854523,3.854523,141474103
2022-02-02,3.854931,3.917830,3.595491,3.618935,3.618935,133888572
2022-02-03,3.618098,3.650688,3.456739,3.550857,3.550857,91922872
2022-02-04,3.551477,3.884000,3.531538,3.881868,3.881868,134629473
2022-02-05,3.882848,4.269018,3.872337,4.094898,4.094898,213689081
2022-02-06,4.094723,4.185873,3.939832,4.185873,4.185873,124002628
2022-02-07,4.185163,4.333661,4.099609,4.322055,4.322055,193890572
2022-02-08,4.323203,4.440078,3.967676,4.077918,4.077918,212473402
2022-02-09,4.076519,4.186396,3.996896,4.162059,4.162059,126259808
2022-02-10,4.162633,4.225928,3.856148,3.868680,3.868680,191001072
2022-02-11,3.868645,3.953504,3.580330,3.605974,3.605974,154566291
2022-02-12,3.606030,3.756662,3.558313,3.656983,3.656983,110196340
2022-02-13,3.656387,3.737343,3.522253,3.565500,3.565500,80732283
2022-02-14,3.563027,3.644204,3.494823,3.600344,3.600344,102656386
2022-02-15,3.600021,3.897115,3.597997,3.892258,3.892258,105916258
2022-02-16,3.892918,3.896201,3.695627,3.791448,3.791448,112024443
2022-02-17,3.789740,3.803676,3.442247,3.466756,3.466756,128930893
2022-02-18,3.468694,3.596213,3.398202,3.442867,3.442867,109162366
2022-02-19,3.442759,3.487633,3.325763,3.415477,3.415477,78865269
2022-02-20,3.414826,3.414826,3.152143,3.214755,3.214755,108524895
2022-02-21,3.213730,3.326998,2.898702,2.900388,2.900388,162458394
2022-02-22,2.899013,2.998655,2.796332,2.996482,2.996482,127412514
2022-02-23,2.997251,3.137492,2.916598,2.916598,2.916598,99181169
2022-02-24,2.914877,2.914877,2.465142,2.802081,2.802081,241563670
2022-02-25,2.802524,2.963207,2.762665,2.927658,2.927658,139907635
2022-02-26,2.927798,3.019669,2.857933,2.880352,2.880352,107819306
2022-02-27,2.880183,3.041880,2.765664,2.795355,2.795355,179181751
2022-02-28,2.794724,3.123660,2.773914,3.123660,3.123660,148541983
2022-03-01,3.125803,3.233197,3.070235,3.114182,3.114182,173979871
2022-03-02,3.114312,3.248520,3.038452,3.063166,3.063166,187613562
2022-03-03,3.063424,3.082527,2.936302,2.989205,2.989205,116664816
2022-03-04,2.989523,2.992646,2.759051,2.776394,2.776394,117063072
2022-03-05,2.777833,2.863656,2.717904,2.839230,2.839230,86424430
2022-03-06,2.839611,2.865518,2.671524,2.671524,2.671524,118056813
2022-03-07,2.672148,2.775837,2.570106,2.656041,2.656041,141854802
2022-03-08,2.655559,2.812188,2.598878,2.654028,2.654028,165653146
2022-03-09,2.654597,2.902303,2.654597,2.868291,2.868291,153721890
2022-03-10,2.868836,2.874051,2.612940,2.708454,2.708454,134079485
2022-03-11,2.708539,2.716312,2.607073,2.656596,2.656596,101332577
2022-03-12,2.656560,2.731322,2.656366,2.670962,2.670962,66746639
2022-03-13,2.670087,2.709512,2.533268,2.555988,2.555988,70140532
2022-03-14,2.555898,2.644322,2.539434,2.638692,2.638692,104688400
2022-03-15,2.638727,2.677446,2.522659,2.670439,2.670439,94951906
2022-03-16,2.670394,2.858291,2.641091,2.823029,2.823029,148262154
2022-03-17,2.822502,2.935446,2.810769,2.852223,2.852223,143069199
2022-03-18,2.852205,3.024652,2.778676,2.987169,2.987169,145960211
2022-03-19,2.987193,3.096848,2.963547,3.024269,3.024269,138423948
2022-03-20,3.024580,3.156280,2.866960,2.926802,2.926802,166896613
2022-03-21,2.926796,3.056570,2.881857,2.998984,2.998984,143549204
2022-03-22,2.999006,3.222397,2.990665,3.127544,3.127544,165637177
2022-03-23,3.127873,3.348087,3.124975,3.348078,3.348078,198500841
2022-03-24,3.345906,3.366508,3.239781,3.321261,3.321261,169803467
2022-03-25,3.322031,3.432027,3.210767,3.292508,3.292508,210806332
2022-03-26,3.292402,3.357367,3.224230,3.304264,3.304264,105301644
2022-03-27,3.304637,3.628858,3.233491,3.628505,3.628505,219772674
2022-03-28,3.628617,3.771290,3.443665,3.464276,3.464276,356967918
2022-03-29,3.461896,3.816570,3.461896,3.803703,3.803703,363116501
2022-03-30,3.802189,4.021804,3.646043,3.991319,3.991319,362267505
2022-03-31,3.993008,4.463489,3.937402,3.968313,3.968313,580670584
2022-04-01,3.970633,4.301525,3.788692,4.077330,4.077330,361925984
2022-04-02,4.078084,4.324134,3.941347,3.943410,3.943410,302866030
2022-04-03,3.942206,4.082560,3.895043,4.025176,4.025176,186626171
2022-04-04,4.024804,4.044646,3.758126,3.926514,3.926514,194861657
2022-04-05,3.928273,4.017616,3.755450,3.755691,3.755691,140410223
2022-04-06,3.754519,3.754519,3.272705,3.273467,3.273467,235845587
2022-04-07,3.274710,3.376309,3.210851,3.352752,3.352752,113855701
2022-04-08,3.352738,3.372495,3.101584,3.112771,3.112771,128678098
2022-04-09,3.112142,3.277216,3.112142,3.275918,3.275918,83907932
2022-04-10,3.275905,3.325420,3.134592,3.134592,3.134592,79541259
2022-04-11,3.134230,3.139995,2.839251,2.854462,2.854462,143086313
2022-04-12,2.855102,3.014961,2.852051,2.974768,2.974768,108832262
2022-04-13,2.974540,3.059848,2.940251,3.057873,3.057873,96678101
2022-04-14,3.057520,3.210054,2.946627,2.976474,2.976474,136245585
2022-04-15,2.976340,3.093106,2.977651,3.046243,3.046243,86577700
2022-04-16,3.045763,3.103931,3.007211,3.084745,3.084745,66427821
2022-04-17,3.084559,3.131974,2.944329,2.959935,2.959935,121355950
2022-04-18,2.960865,3.061332,2.845116,3.052893,3.052893,170709965
2022-04-19,3.053012,3.120574,3.009241,3.113239,3.113239,135667144
2022-04-20,3.113258,3.380510,3.004158,3.246479,3.246479,282782207
2022-04-21,3.246097,3.370506,3.145372,3.183580,3.183580,348398344
2022-04-22,3.183084,3.385744,3.186343,3.274730,3.274730,358797855
2022-04-23,3.274832,3.278440,3.139381,3.170096,3.170096,144585760
2022-04-24,3.169852,3.286422,3.109160,3.115255,3.115255,152920881
2022-04-25,3.115846,3.123254,2.893096,3.066084,3.066084,166840066
2022-04-26,3.065181,3.081015,2.715451,2.731139,2.731139,162690446
2022-04-27,2.731390,2.860203,2.729581,2.842044,2.842044,142371763
2022-04-28,2.841831,2.888105,2.795089,2.842789,2.842789,134983186
2022-04-29,2.842630,2.857279,2.537446,2.558139,2.558139,158203305
2022-04-30,2.558924,2.605503,2.174302,2.202812,2.202812,177791108
2022-05-01,2.200025,2.323174,2.166244,2.271505,2.271505,154245949
2022-05-02,2.270987,2.312596,2.169600,2.245715,2.245715,122304944
2022-05-03,2.245970,2.331272,2.193982,2.209717,2.209717,116927880
2022-05-04,2.209809,2.471520,2.207198,2.466766,2.466766,158138813
2022-05-05,2.465893,2.475863,2.109158,2.158583,2.158583,175877224
2022-05-06,2.158842,2.203117,2.068010,2.130583,2.130583,132918862
2022-05-07,2.130675,2.135751,1.985535,2.032721,2.032721,90946648
2022-05-08,2.032500,2.064957,1.963141,2.003015,2.003015,104761779
2022-05-09,2.002744,2.041684,1.672363,1.672363,1.672363,253034176
2022-05-10,1.669589,1.880493,1.608146,1.699772,1.699772,342952429
2022-05-11,1.699309,1.745549,1.189870,1.264701,1.264701,438210496
2022-05-12,1.264305,1.324880,1.045875,1.119181,1.119181,258872165
2022-05-13,1.116881,1.570412,1.079529,1.377468,1.377468,234379183
2022-05-14,1.372741,1.372741,1.132227,1.266262,1.266262,162191748
2022-05-15,1.266221,1.344773,1.220001,1.340052,1.340052,111303346
2022-05-16,1.340208,1.341119,1.192960,1.210977,1.210977,108558620
2022-05-17,1.211246,1.382725,1.211246,1.360080,1.360080,133045424
2022-05-18,1.360031,1.400920,1.204115,1.204115,1.204115,110435316
2022-05-19,1.204028,1.293240,1.156914,1.287380,1.287380,110664348
2022-05-20,1.286044,1.310657,1.196035,1.228958,1.228958,90035366
2022-05-21,1.228685,1.386732,1.210696,1.373303,1.373303,87150699
2022-05-22,1.372971,1.424328,1.338197,1.377831,1.377831,95934835
2022-05-23,1.377027,1.593568,1.369678,1.435763,1.435763,209815551
2022-05-24,1.436126,1.569078,1.423826,1.551394,1.551394,173613785
2022-05-25,1.551678,1.633797,1.503800,1.545045,1.545045,171239557
2022-05-26,1.545349,1.592738,1.345520,1.379544,1.379544,148526359
2022-05-27,1.378987,1.432822,1.300384,1.319542,1.319542,138215582
2022-05-28,1.319511,1.377279,1.319511,1.349595,1.349595,130081926
2022-05-29,1.422277,1.437993,1.361423,1.391608,1.391608,79340149
2022-05-30,1.391555,1.579886,1.385441,1.566458,1.566458,115521304
2022-05-31,1.566572,1.760718,1.513316,1.749055,1.749055,217710404
2022-06-01,1.748946,1.748946,1.510388,1.532929,1.532929,172895501
2022-06-02,1.532083,1.576175,1.486586,1.566348,1.566348,119898260
2022-06-03,1.566593,1.566052,1.433449,1.442953,1.442953,88215993
2022-06-04,1.443015,1.479135,1.413025,1.470808,1.470808,86639473
2022-06-05,1.470928,1.491357,1.417573,1.444488,1.444488,70641961
2022-06-06,1.444680,1.571064,1.441324,1.509980,1.509980,99489666
2022-06-07,1.509995,1.509995,1.388456,1.453695,1.453695,102436232
2022-06-08,1.453681,1.470151,1.382387,1.397221,1.397221,69557527
2022-06-09,1.397296,1.433525,1.365152,1.399364,1.399364,127426614
2022-06-10,1.399207,1.410880,1.294626,1.307065,1.307065,77205455
2022-06-11,1.307199,1.332704,1.113115,1.127110,1.127110,96983764
2022-06-12,1.127165,1.159374,1.051836,1.085161,1.085161,111240750
2022-06-13,1.084443,1.085778,0.871218,0.926598,0.926598,155275522
2022-06-14,0.926929,0.977364,0.857854,0.965086,0.965086,123392195
2022-06-15,0.964941,1.070217,0.841062,1.059998,1.059998,106918458
2022-06-16,1.060483,1.077252,0.885188,0.903071,0.903071,66056742
2022-06-17,0.903371,0.981761,0.896515,0.971123,0.971123,59782902
2022-06-18,0.971083,1.000550,0.826872,0.885300,0.885300,86984092
2022-06-19,0.885124,0.987051,0.851092,0.987051,0.987051,82008158
2022-06-20,0.987688,1.116067,0.957570,1.054896,1.054896,106794187
2022-06-21,1.054578,1.211669,1.030083,1.174543,1.174543,107239943
2022-06-22,1.174732,1.241116,1.087133,1.125453,1.125453,104016433
2022-06-23,1.125490,1.223199,1.123899,1.191204,1.191204,74346155
2022-06-24,1.190779,1.255333,1.168844,1.219439,1.219439,75983696
2022-06-25,1.218796,1.240697,1.140054,1.183196,1.183196,61529392
2022-06-26,1.183568,1.210510,1.082631,1.085909,1.085909,57543247
2022-06-27,1.085813,1.143891,1.070781,1.084519,1.084519,45058230
2022-06-28,1.084235,1.122566,1.029233,1.031937,1.031937,47219693
2022-06-29,1.031534,1.056329,0.991866,1.004038,1.004038,50663797
2022-06-30,1.004318,1.011228,0.891587,0.941939,0.941939,59600625
2022-07-01,0.942735,0.977117,0.912939,0.925354,0.925354,63319529
2022-07-02,0.927557,0.952315,0.910529,0.939057,0.939057,51618026
2022-07-03,0.939089,0.990088,0.907075,0.973900,0.973900,54747330
2022-07-04,0.973907,1.049220,0.949703,1.048752,1.048752,66196018
2022-07-05,1.047975,1.074762,0.998454,1.060488,1.060488,63007711
2022-07-06,1.060679,1.136392,1.051731,1.125922,1.125922,66299865
2022-07-07,1.126096,1.188243,1.120138,1.164661,1.164661,64405439
2022-07-08,1.164451,1.205607,1.126235,1.140303,1.140303,61528694
2022-07-09,1.140441,1.229624,1.137061,1.219598,1.219598,62751076
2022-07-10,1.219277,1.291212,1.190403,1.286975,1.286975,120138239
2022-07-11,1.287648,1.295516,1.131546,1.138540,1.138540,104301040
2022-07-12,1.139087,1.165824,1.107602,1.120706,1.120706,64262128
2022-07-13,1.120501,1.234527,1.111171,1.232189,1.232189,75171444
2022-07-14,1.232116,1.395403,1.212963,1.387108,1.387108,89665606
2022-07-15,1.386977,1.429868,1.357671,1.394749,1.394749,94236106
2022-07-16,1.394314,1.446050,1.336496,1.441877,1.441877,87891396
2022-07-17,1.442216,1.464432,1.344556,1.388126,1.388126,70291552
2022-07-18,1.388247,1.548692,1.387888,1.486606,1.486606,99843503
2022-07-19,1.485893,1.495526,1.368505,1.386187,1.386187,120675692
2022-07-20,1.386227,1.431235,1.294008,1.301429,1.301429,110361092
2022-07-21,1.301481,1.406180,1.257945,1.387096,1.387096,113830809
2022-07-22,1.387005,1.428631,1.288673,1.303073,1.303073,83240628
2022-07-23,1.302383,1.354256,1.266079,1.316967,1.316967,64666655
2022-07-24,1.317006,1.356484,1.298456,1.328435,1.328435,63669128
2022-07-25,1.328315,1.404404,1.243583,1.336394,1.336394,114606102
2022-07-26,1.337903,1.337313,1.206401,1.258627,1.258627,101388242
2022-07-27,1.258777,1.358590,1.236232,1.357419,1.357419,87974309
2022-07-28,1.357267,1.625338,1.332899,1.543217,1.543217,187273638
2022-07-29,1.543273,1.554897,1.430310,1.464696,1.464696,119622365
2022-07-30,1.465404,1.541518,1.432533,1.456177,1.456177,111013741
2022-07-31,1.456107,1.539861,1.397330,1.417046,1.417046,88486385
2022-08-01,1.416736,1.458987,1.362745,1.389101,1.389101,53286404
2022-08-02,1.389023,1.399839,1.297925,1.344213,1.344213,70008439
2022-08-03,1.343797,1.469749,1.300986,1.408106,1.408106,80532301
2022-08-04,1.408111,1.493952,1.387132,1.428579,1.428579,85265096
2022-08-05,1.428242,1.503036,1.427500,1.486787,1.486787,76305885
2022-08-06,1.486768,1.528255,1.470077,1.477004,1.477004,47513017
2022-08-07,1.477106,1.509540,1.453072,1.478579,1.478579,35641097
2022-08-08,1.478641,1.585609,1.478641,1.533463,1.533463,50734748
2022-08-09,1.533638,1.543335,1.401111,1.401211,1.401211,59780626
2022-08-10,1.400908,1.547620,1.365083,1.529036,1.529036,92761234
2022-08-11,1.529826,1.567842,1.479330,1.487673,1.487673,91687834
2022-08-12,1.487601,1.525986,1.464745,1.525119,1.525119,52602960
2022-08-13,1.525473,1.548484,1.489978,1.491673,1.491673,35956923
2022-08-14,1.492147,1.560720,1.432641,1.446187,1.446187,54041803
2022-08-15,1.446318,1.503297,1.402968,1.423757,1.423757,61016030
2022-08-16,1.423382,1.437083,1.386436,1.394815,1.394815,44108591
2022-08-17,1.394505,1.448599,1.338739,1.345508,1.345508,45520595
2022-08-18,1.346590,1.377280,1.293355,1.293567,1.293567,40722453
2022-08-19,1.293502,1.295304,1.168659,1.178714,1.178714,71676154
2022-08-20,1.178515,1.214510,1.132777,1.164102,1.164102,45406548
2022-08-21,1.163968,1.212240,1.161454,1.196297,1.196297,36758446
2022-08-22,1.196160,1.197123,1.133899,1.197740,1.197740,45157294
2022-08-23,1.197720,1.222229,1.166631,1.217733,1.217733,54137527
2022-08-24,1.217607,1.235339,1.184994,1.204274,1.204274,41115780
2022-08-25,1.204136,1.253084,1.189282,1.207063,1.207063,62749645
2022-08-26,1.206824,1.211799,1.062395,1.069575,1.069575,56642005
2022-08-27,1.069784,1.085017,1.054486,1.068374,1.068374,33986756
2022-08-28,1.068058,1.074418,1.009407,1.010199,1.010199,31357783
2022-08-29,1.010151,1.103512,1.006640,1.100867,1.100867,32289520
2022-08-30,1.100855,1.109081,1.022030,1.049973,1.049973,44443448
2022-08-31,1.050064,1.090300,1.033044,1.033809,1.033809,30383990
2022-09-01,1.033390,1.068218,1.017567,1.064343,1.064343,27368508
2022-09-02,1.064271,1.136786,1.052572,1.117634,1.117634,48833289
2022-09-03,1.117674,1.142614,1.092181,1.135688,1.135688,38890113
2022-09-04,1.135872,1.165387,1.118675,1.165214,1.165214,24217584
2022-09-05,1.165447,1.243538,1.131449,1.241849,1.241849,54049798
2022-09-06,1.242050,1.265835,1.145614,1.158714,1.158714,44707994
2022-09-07,1.158560,1.262126,1.102010,1.255108,1.255108,48666432
2022-09-08,1.254789,1.329916,1.195637,1.321570,1.321570,79012025
2022-09-09,1.321992,1.343552,1.286209,1.309203,1.309203,68175826
2022-09-10,1.309026,1.347933,1.278364,1.314410,1.314410,57181453
2022-09-11,1.314514,1.341661,1.273108,1.292937,1.292937,43250165
2022-09-12,1.292837,1.326178,1.244041,1.251427,1.251427,52863448
2022-09-13,1.251486,1.255038,1.172528,1.189469,1.189469,62646986
2022-09-14,1.177382,1.205946,1.161030,1.190844,1.190844,39175637
2022-09-15,1.190791,1.191675,1.109783,1.112769,1.112769,39839326
2022-09-16,1.113119,1.141437,1.099586,1.131614,1.131614,35295046
2022-09-17,1.131679,1.178304,1.121824,1.177779,1.177779,25856963
2022-09-18,1.177616,1.177616,1.022796,1.023386,1.023386,41891057
2022-09-19,1.024043,1.077418,1.010201,1.065048,1.065048,38520655
2022-09-20,1.064713,1.068912,1.035867,1.038955,1.038955,30058507
2022-09-21,1.038794,1.109318,1.016165,1.032277,1.032277,45085705
2022-09-22,1.031881,1.109628,1.027995,1.106675,1.106675,34955954
2022-09-23,1.106466,1.129057,1.070859,1.117863,1.117863,35977276
2022-09-24,1.117774,1.149625,1.103751,1.104755,1.104755,23916672
2022-09-25,1.104675,1.124288,1.068358,1.074944,1.074944,22185337
2022-09-26,1.074927,1.100970,1.053742,1.100970,1.100970,35744751
2022-09-27,1.100894,1.178365,1.093176,1.114208,1.114208,46758742
2022-09-28,1.114104,1.108555,1.076026,1.104462,1.104462,31704411
2022-09-29,1.104650,1.125530,1.084916,1.125530,1.125530,34858800
2022-09-30,1.124921,1.135189,1.113673,1.123624,1.123624,36244482
2022-10-01,1.123674,1.144043,1.094879,1.096847,1.096847,28334454
2022-10-02,1.096721,1.097115,1.056170,1.056199,1.056199,36342791
2022-10-03,1.056161,1.109758,1.048040,1.107030,1.107030,29093296
2022-10-04,1.106785,1.167406,1.102823,1.150870,1.150870,54380215
2022-10-05,1.150908,1.327844,1.122571,1.297698,1.297698,114489829
